L0	L1	L2	L3	L4
25.11.1906	11.1906	Q4 1906	1906	*
25.04.1977	04.1977	Q2 1977	1977	*
08.05.1866	05.1866	Q2 1866	1866	*
16.12.1994	12.1994	Q4 1994	1994	*
02.1973	02.1973	Q1 1973	1973	*
05.11.1918	11.1918	Q4 1918	1918	*
28.10.1973	10.1973	Q4 1973	1973	*
19.10.2007	10.2007	Q4 2007	2007	*
05.1996	05.1996	Q2 1996	1996	*
22.02.1908	02.1908	Q1 1908	1908	*
08.10.1911	10.1911	Q4 1911	1911	*
12.09.1924	09.1924	Q3 1924	1924	*
15.02.1930	02.1930	Q1 1930	1930	*
20.07.1946	07.1946	Q3 1946	1946	*
01.01.1925	01.1925	Q1 1925	1925	*
26.08.1903	08.1903	Q3 1903	1903	*
02.02.1903	02.1903	Q1 1903	1903	*
09.12.1915	12.1915	Q4 1915	1915	*
13.05.1958	05.1958	Q2 1958	1958	*
26.01.1979	01.1979	Q1 1979	1979	*
23.12.1953	12.1953	Q4 1953	1953	*
07.08.1997	08.1997	Q3 1997	1997	*
03.04.1984	04.1984	Q2 1984	1984	*
06.07.1917	07.1917	Q3 1917	1917	*
18.12.2008	12.2008	Q4 2008	2008	*
24.08.1994	08.1994	Q3 1994	1994	*
06.03.1885	03.1885	Q1 1885	1885	*
03.1908	03.1908	Q1 1908	1908	*
16.06.2014	06.2014	Q2 2014	2014	*
10.04.1908	04.1908	Q2 1908	1908	*
05.1973	05.1973	Q2 1973	1973	*
16.10.1867	10.1867	Q4 1867	1867	*
05.04.1882	04.1882	Q2 1882	1882	*
04.02.1973	02.1973	Q1 1973	1973	*
02.06.1850	06.1850	Q2 1850	1850	*
13.02.1854	02.1854	Q1 1854	1854	*
03.09.1997	09.1997	Q3 1997	1997	*
13.09.1961	09.1961	Q3 1961	1961	*
29.12.1881	12.1881	Q4 1881	1881	*
10.07.1882	07.1882	Q3 1882	1882	*
01.04.1852	04.1852	Q2 1852	1852	*
04.2016	04.2016	Q2 2016	2016	*
19.10.1865	10.1865	Q4 1865	1865	*
01.06.1968	06.1968	Q2 1968	1968	*
06.11.1952	11.1952	Q4 1952	1952	*
02.06.1990	06.1990	Q2 1990	1990	*
22.07.1889	07.1889	Q3 1889	1889	*
19.11.1937	11.1937	Q4 1937	1937	*
30.05.1907	05.1907	Q2 1907	1907	*
31.03.1971	03.1971	Q1 1971	1971	*
06.08.1951	08.1951	Q3 1951	1951	*
25.10.1908	10.1908	Q4 1908	1908	*
19.08.1892	08.1892	Q3 1892	1892	*
06.08.1946	08.1946	Q3 1946	1946	*
07.09.1860	09.1860	Q3 1860	1860	*
26.11.1869	11.1869	Q4 1869	1869	*
15.07.1868	07.1868	Q3 1868	1868	*
15.02.2001	02.2001	Q1 2001	2001	*
30.04.1955	04.1955	Q2 1955	1955	*
24.12.1986	12.1986	Q4 1986	1986	*
05.11.1895	11.1895	Q4 1895	1895	*
03.05.1986	05.1986	Q2 1986	1986	*
13.04.1938	04.1938	Q2 1938	1938	*
14.11.1907	11.1907	Q4 1907	1907	*
02.11.1959	11.1959	Q4 1959	1959	*
16.10.1988	10.1988	Q4 1988	1988	*
25.05.1856	05.1856	Q2 1856	1856	*
30.12.1854	12.1854	Q4 1854	1854	*
08.08.1974	08.1974	Q3 1974	1974	*
18.01.1895	01.1895	Q1 1895	1895	*
20.10.2012	10.2012	Q4 2012	2012	*
05.03.1987	03.1987	Q1 1987	1987	*
14.06.1884	06.1884	Q2 1884	1884	*
16.03.1877	03.1877	Q1 1877	1877	*
17.01.1981	01.1981	Q1 1981	1981	*
16.02.2006	02.2006	Q1 2006	2006	*
25.05.1983	05.1983	Q2 1983	1983	*
17.09.2021	09.2021	Q3 2021	2021	*
23.05.1858	05.1858	Q2 1858	1858	*
10.12.1856	12.1856	Q4 1856	1856	*
Q3 1947	Q3 1947	Q3 1947	1947	*
22.01.2005	01.2005	Q1 2005	2005	*
15.05.1932	05.1932	Q2 1932	1932	*
01.09.1964	09.1964	Q3 1964	1964	*
25.01.1888	01.1888	Q1 1888	1888	*
01.02.1948	02.1948	Q1 1948	1948	*
16.10.1916	10.1916	Q4 1916	1916	*
30.08.1872	08.1872	Q3 1872	1872	*
27.04.1896	04.1896	Q2 1896	1896	*
21.07.1920	07.1920	Q3 1920	1920	*
05.08.1966	08.1966	Q3 1966	1966	*
11.11.2017	11.2017	Q4 2017	2017	*
29.07.1887	07.1887	Q3 1887	1887	*
07.11.1898	11.1898	Q4 1898	1898	*
Q4 1950	Q4 1950	Q4 1950	1950	*
18.05.1888	05.1888	Q2 1888	1888	*
07.1926	07.1926	Q3 1926	1926	*
02.1962	02.1962	Q1 1962	1962	*
07.03.1984	03.1984	Q1 1984	1984	*
27.12.1908	12.1908	Q4 1908	1908	*
13.02.1878	02.1878	Q1 1878	1878	*
18.09.1967	09.1967	Q3 1967	1967	*
06.12.1902	12.1902	Q4 1902	1902	*
09.07.1952	07.1952	Q3 1952	1952	*
12.07.1967	07.1967	Q3 1967	1967	*
18.05.1928	05.1928	Q2 1928	1928	*
16.10.1913	10.1913	Q4 1913	1913	*
30.03.1916	03.1916	Q1 1916	1916	*
09.05.1908	05.1908	Q2 1908	1908	*
30.09.1885	09.1885	Q3 1885	1885	*
31.08.1920	08.1920	Q3 1920	1920	*
21.05.1944	05.1944	Q2 1944	1944	*
21.05.1884	05.1884	Q2 1884	1884	*
04.09.1853	09.1853	Q3 1853	1853	*
12.09.1945	09.1945	Q3 1945	1945	*
03.01.1888	01.1888	Q1 1888	1888	*
29.01.1963	01.1963	Q1 1963	1963	*
18.11.2007	11.2007	Q4 2007	2007	*
17.09.1889	09.1889	Q3 1889	1889	*
18.10.1998	10.1998	Q4 1998	1998	*
04.09.2004	09.2004	Q3 2004	2004	*
14.04.1998	04.1998	Q2 1998	1998	*
10.11.1922	11.1922	Q4 1922	1922	*
10.12.2002	12.2002	Q4 2002	2002	*
13.07.1985	07.1985	Q3 1985	1985	*
Q1 1958	Q1 1958	Q1 1958	1958	*
29.12.1969	12.1969	Q4 1969	1969	*
20.06.1985	06.1985	Q2 1985	1985	*
23.03.2021	03.2021	Q1 2021	2021	*
07.1990	07.1990	Q3 1990	1990	*
23.01.1940	01.1940	Q1 1940	1940	*
19.04.1850	04.1850	Q2 1850	1850	*
09.03.1922	03.1922	Q1 1922	1922	*
17.06.1990	06.1990	Q2 1990	1990	*
26.01.2003	01.2003	Q1 2003	2003	*
23.01.1954	01.1954	Q1 1954	1954	*
18.09.1940	09.1940	Q3 1940	1940	*
04.04.1853	04.1853	Q2 1853	1853	*
09.06.2011	06.2011	Q2 2011	2011	*
26.04.1984	04.1984	Q2 1984	1984	*
28.11.1956	11.1956	Q4 1956	1956	*
25.05.1864	05.1864	Q2 1864	1864	*
06.01.2006	01.2006	Q1 2006	2006	*
10.10.1942	10.1942	Q4 1942	1942	*
06.11.1955	11.1955	Q4 1955	1955	*
18.06.1984	06.1984	Q2 1984	1984	*
10.2018	10.2018	Q4 2018	2018	*
05.12.1944	12.1944	Q4 1944	1944	*
10.03.1919	03.1919	Q1 1919	1919	*
15.03.1867	03.1867	Q1 1867	1867	*
11.03.1911	03.1911	Q1 1911	1911	*
18.01.1967	01.1967	Q1 1967	1967	*
12.1870	12.1870	Q4 1870	1870	*
26.11.1945	11.1945	Q4 1945	1945	*
17.01.2002	01.2002	Q1 2002	2002	*
20.05.1949	05.1949	Q2 1949	1949	*
29.07.2014	07.2014	Q3 2014	2014	*
10.04.1935	04.1935	Q2 1935	1935	*
16.11.2014	11.2014	Q4 2014	2014	*
12.04.1985	04.1985	Q2 1985	1985	*
23.09.1864	09.1864	Q3 1864	1864	*
19.07.1994	07.1994	Q3 1994	1994	*
13.03.1959	03.1959	Q1 1959	1959	*
01.12.1856	12.1856	Q4 1856	1856	*
03.09.1944	09.1944	Q3 1944	1944	*
11.11.2008	11.2008	Q4 2008	2008	*
09.12.1948	12.1948	Q4 1948	1948	*
03.06.2016	06.2016	Q2 2016	2016	*
12.06.2019	06.2019	Q2 2019	2019	*
31.03.1875	03.1875	Q1 1875	1875	*
18.05.1948	05.1948	Q2 1948	1948	*
06.02.1973	02.1973	Q1 1973	1973	*
21.03.1883	03.1883	Q1 1883	1883	*
21.04.1876	04.1876	Q2 1876	1876	*
09.04.1894	04.1894	Q2 1894	1894	*
05.04.1982	04.1982	Q2 1982	1982	*
30.07.1860	07.1860	Q3 1860	1860	*
08.04.1887	04.1887	Q2 1887	1887	*
12.01.1871	01.1871	Q1 1871	1871	*
04.1901	04.1901	Q2 1901	1901	*
06.1869	06.1869	Q2 1869	1869	*
31.03.1863	03.1863	Q1 1863	1863	*
19.12.1873	12.1873	Q4 1873	1873	*
05.10.1883	10.1883	Q4 1883	1883	*
17.05.1957	05.1957	Q2 1957	1957	*
17.05.1990	05.1990	Q2 1990	1990	*
30.06.1979	06.1979	Q2 1979	1979	*
26.04.1995	04.1995	Q2 1995	1995	*
01.09.1947	09.1947	Q3 1947	1947	*
01.04.1898	04.1898	Q2 1898	1898	*
21.04.1958	04.1958	Q2 1958	1958	*
08.07.1931	07.1931	Q3 1931	1931	*
08.06.1896	06.1896	Q2 1896	1896	*
31.05.1914	05.1914	Q2 1914	1914	*
14.04.1979	04.1979	Q2 1979	1979	*
20.03.1857	03.1857	Q1 1857	1857	*
17.06.1982	06.1982	Q2 1982	1982	*
10.06.1949	06.1949	Q2 1949	1949	*
14.06.1858	06.1858	Q2 1858	1858	*
29.05.1973	05.1973	Q2 1973	1973	*
04.06.1886	06.1886	Q2 1886	1886	*
10.06.1929	06.1929	Q2 1929	1929	*
02.10.1994	10.1994	Q4 1994	1994	*
03.07.1957	07.1957	Q3 1957	1957	*
27.07.1862	07.1862	Q3 1862	1862	*
17.07.1890	07.1890	Q3 1890	1890	*
07.05.1967	05.1967	Q2 1967	1967	*
04.05.1977	05.1977	Q2 1977	1977	*
16.05.1881	05.1881	Q2 1881	1881	*
09.01.1893	01.1893	Q1 1893	1893	*
03.06.1919	06.1919	Q2 1919	1919	*
09.09.1863	09.1863	Q3 1863	1863	*
21.11.1916	11.1916	Q4 1916	1916	*
29.06.1964	06.1964	Q2 1964	1964	*
09.1948	09.1948	Q3 1948	1948	*
22.12.1883	12.1883	Q4 1883	1883	*
11.06.1943	06.1943	Q2 1943	1943	*
17.03.2012	03.2012	Q1 2012	2012	*
29.11.1964	11.1964	Q4 1964	1964	*
08.06.1911	06.1911	Q2 1911	1911	*
27.03.1984	03.1984	Q1 1984	1984	*
09.1997	09.1997	Q3 1997	1997	*
01.10.1853	10.1853	Q4 1853	1853	*
06.1875	06.1875	Q2 1875	1875	*
16.08.1877	08.1877	Q3 1877	1877	*
24.01.2020	01.2020	Q1 2020	2020	*
06.12.1863	12.1863	Q4 1863	1863	*
25.04.1873	04.1873	Q2 1873	1873	*
25.05.1911	05.1911	Q2 1911	1911	*
23.03.1869	03.1869	Q1 1869	1869	*
05.07.1871	07.1871	Q3 1871	1871	*
01.10.1912	10.1912	Q4 1912	1912	*
24.05.1869	05.1869	Q2 1869	1869	*
01.03.1928	03.1928	Q1 1928	1928	*
24.11.1954	11.1954	Q4 1954	1954	*
Q2 1996	Q2 1996	Q2 1996	1996	*
22.02.1931	02.1931	Q1 1931	1931	*
09.01.1946	01.1946	Q1 1946	1946	*
07.12.2009	12.2009	Q4 2009	2009	*
15.05.1867	05.1867	Q2 1867	1867	*
04.04.1913	04.1913	Q2 1913	1913	*
27.08.1884	08.1884	Q3 1884	1884	*
24.02.1921	02.1921	Q1 1921	1921	*
28.12.1982	12.1982	Q4 1982	1982	*
10.08.1922	08.1922	Q3 1922	1922	*
12.1855	12.1855	Q4 1855	1855	*
22.11.1888	11.1888	Q4 1888	1888	*
02.06.1892	06.1892	Q2 1892	1892	*
21.08.1901	08.1901	Q3 1901	1901	*
24.01.1928	01.1928	Q1 1928	1928	*
16.08.1938	08.1938	Q3 1938	1938	*
05.01.1893	01.1893	Q1 1893	1893	*
04.04.1946	04.1946	Q2 1946	1946	*
16.09.1875	09.1875	Q3 1875	1875	*
09.05.1971	05.1971	Q2 1971	1971	*
14.09.1884	09.1884	Q3 1884	1884	*
06.09.1976	09.1976	Q3 1976	1976	*
15.11.1990	11.1990	Q4 1990	1990	*
05.1931	05.1931	Q2 1931	1931	*
02.07.1986	07.1986	Q3 1986	1986	*
05.12.1902	12.1902	Q4 1902	1902	*
04.11.1885	11.1885	Q4 1885	1885	*
06.07.1873	07.1873	Q3 1873	1873	*
30.09.1889	09.1889	Q3 1889	1889	*
03.01.1910	01.1910	Q1 1910	1910	*
17.02.2000	02.2000	Q1 2000	2000	*
13.05.2007	05.2007	Q2 2007	2007	*
17.08.1886	08.1886	Q3 1886	1886	*
09.07.1923	07.1923	Q3 1923	1923	*
12.01.1879	01.1879	Q1 1879	1879	*
29.10.1917	10.1917	Q4 1917	1917	*
03.01.1988	01.1988	Q1 1988	1988	*
26.04.1938	04.1938	Q2 1938	1938	*
08.06.1990	06.1990	Q2 1990	1990	*
28.03.1949	03.1949	Q1 1949	1949	*
19.06.1964	06.1964	Q2 1964	1964	*
12.08.1860	08.1860	Q3 1860	1860	*
29.04.1935	04.1935	Q2 1935	1935	*
05.07.1852	07.1852	Q3 1852	1852	*
03.03.1901	03.1901	Q1 1901	1901	*
23.10.1916	10.1916	Q4 1916	1916	*
06.10.1913	10.1913	Q4 1913	1913	*
17.06.1850	06.1850	Q2 1850	1850	*
26.03.1920	03.1920	Q1 1920	1920	*
13.09.1993	09.1993	Q3 1993	1993	*
31.03.1858	03.1858	Q1 1858	1858	*
01.05.1868	05.1868	Q2 1868	1868	*
26.06.1896	06.1896	Q2 1896	1896	*
09.05.1909	05.1909	Q2 1909	1909	*
04.04.1955	04.1955	Q2 1955	1955	*
15.12.1892	12.1892	Q4 1892	1892	*
01.08.1998	08.1998	Q3 1998	1998	*
19.03.1954	03.1954	Q1 1954	1954	*
25.08.1909	08.1909	Q3 1909	1909	*
09.09.1937	09.1937	Q3 1937	1937	*
24.04.1903	04.1903	Q2 1903	1903	*
19.06.1953	06.1953	Q2 1953	1953	*
31.03.2001	03.2001	Q1 2001	2001	*
25.02.1858	02.1858	Q1 1858	1858	*
06.03.1888	03.1888	Q1 1888	1888	*
04.09.1925	09.1925	Q3 1925	1925	*
01.07.2017	07.2017	Q3 2017	2017	*
29.05.1900	05.1900	Q2 1900	1900	*
29.05.1929	05.1929	Q2 1929	1929	*
29.01.1869	01.1869	Q1 1869	1869	*
11.04.1977	04.1977	Q2 1977	1977	*
06.03.1855	03.1855	Q1 1855	1855	*
09.08.1876	08.1876	Q3 1876	1876	*
24.02.1983	02.1983	Q1 1983	1983	*
15.02.1859	02.1859	Q1 1859	1859	*
14.10.1872	10.1872	Q4 1872	1872	*
18.10.1916	10.1916	Q4 1916	1916	*
08.07.1861	07.1861	Q3 1861	1861	*
17.02.1937	02.1937	Q1 1937	1937	*
09.12.1988	12.1988	Q4 1988	1988	*
11.07.1990	07.1990	Q3 1990	1990	*
31.07.1900	07.1900	Q3 1900	1900	*
29.04.1937	04.1937	Q2 1937	1937	*
03.02.1898	02.1898	Q1 1898	1898	*
28.07.1960	07.1960	Q3 1960	1960	*
22.07.1967	07.1967	Q3 1967	1967	*
16.02.1877	02.1877	Q1 1877	1877	*
27.09.1959	09.1959	Q3 1959	1959	*
14.09.1873	09.1873	Q3 1873	1873	*
11.11.1979	11.1979	Q4 1979	1979	*
31.03.2007	03.2007	Q1 2007	2007	*
29.08.1993	08.1993	Q3 1993	1993	*
04.09.1940	09.1940	Q3 1940	1940	*
08.09.1954	09.1954	Q3 1954	1954	*
09.09.1952	09.1952	Q3 1952	1952	*
Q3 1990	Q3 1990	Q3 1990	1990	*
06.09.1975	09.1975	Q3 1975	1975	*
03.01.1862	01.1862	Q1 1862	1862	*
06.1889	06.1889	Q2 1889	1889	*
11.09.1893	09.1893	Q3 1893	1893	*
10.10.1970	10.1970	Q4 1970	1970	*
15.08.1924	08.1924	Q3 1924	1924	*
22.02.2016	02.2016	Q1 2016	2016	*
22.01.1961	01.1961	Q1 1961	1961	*
08.05.1907	05.1907	Q2 1907	1907	*
28.03.1915	03.1915	Q1 1915	1915	*
12.12.1987	12.1987	Q4 1987	1987	*
30.08.1874	08.1874	Q3 1874	1874	*
03.11.1915	11.1915	Q4 1915	1915	*
05.07.1965	07.1965	Q3 1965	1965	*
13.09.1983	09.1983	Q3 1983	1983	*
17.11.1955	11.1955	Q4 1955	1955	*
29.08.1863	08.1863	Q3 1863	1863	*
15.09.1890	09.1890	Q3 1890	1890	*
29.06.2010	06.2010	Q2 2010	2010	*
15.11.1932	11.1932	Q4 1932	1932	*
07.02.1922	02.1922	Q1 1922	1922	*
01.1860	01.1860	Q1 1860	1860	*
27.11.2006	11.2006	Q4 2006	2006	*
04.07.1961	07.1961	Q3 1961	1961	*
06.04.1913	04.1913	Q2 1913	1913	*
19.10.1898	10.1898	Q4 1898	1898	*
23.12.1865	12.1865	Q4 1865	1865	*
13.09.1962	09.1962	Q3 1962	1962	*
16.10.1923	10.1923	Q4 1923	1923	*
01.01.1905	01.1905	Q1 1905	1905	*
24.02.2004	02.2004	Q1 2004	2004	*
19.01.1881	01.1881	Q1 1881	1881	*
13.06.1977	06.1977	Q2 1977	1977	*
22.03.1865	03.1865	Q1 1865	1865	*
16.07.1986	07.1986	Q3 1986	1986	*
04.09.1972	09.1972	Q3 1972	1972	*
22.03.1900	03.1900	Q1 1900	1900	*
30.07.1855	07.1855	Q3 1855	1855	*
14.10.1860	10.1860	Q4 1860	1860	*
07.09.1948	09.1948	Q3 1948	1948	*
29.03.2015	03.2015	Q1 2015	2015	*
21.07.1877	07.1877	Q3 1877	1877	*
06.12.1867	12.1867	Q4 1867	1867	*
18.11.1871	11.1871	Q4 1871	1871	*
02.09.1872	09.1872	Q3 1872	1872	*
22.09.1936	09.1936	Q3 1936	1936	*
23.05.1988	05.1988	Q2 1988	1988	*
10.06.1874	06.1874	Q2 1874	1874	*
02.09.2021	09.2021	Q3 2021	2021	*
06.05.2019	05.2019	Q2 2019	2019	*
30.12.1869	12.1869	Q4 1869	1869	*
04.01.1916	01.1916	Q1 1916	1916	*
16.09.1976	09.1976	Q3 1976	1976	*
13.10.1941	10.1941	Q4 1941	1941	*
01.04.1977	04.1977	Q2 1977	1977	*
05.05.1877	05.1877	Q2 1877	1877	*
29.09.1860	09.1860	Q3 1860	1860	*
27.04.2018	04.2018	Q2 2018	2018	*
12.01.1905	01.1905	Q1 1905	1905	*
04.12.1927	12.1927	Q4 1927	1927	*
14.07.1906	07.1906	Q3 1906	1906	*
31.01.1889	01.1889	Q1 1889	1889	*
17.08.1974	08.1974	Q3 1974	1974	*
08.05.2007	05.2007	Q2 2007	2007	*
10.1936	10.1936	Q4 1936	1936	*
12.09.2018	09.2018	Q3 2018	2018	*
07.04.1983	04.1983	Q2 1983	1983	*
03.01.1880	01.1880	Q1 1880	1880	*
14.11.1934	11.1934	Q4 1934	1934	*
01.1886	01.1886	Q1 1886	1886	*
10.11.1962	11.1962	Q4 1962	1962	*
19.02.1969	02.1969	Q1 1969	1969	*
16.02.1869	02.1869	Q1 1869	1869	*
25.06.1887	06.1887	Q2 1887	1887	*
12.12.1899	12.1899	Q4 1899	1899	*
16.11.1960	11.1960	Q4 1960	1960	*
27.05.1903	05.1903	Q2 1903	1903	*
18.12.1873	12.1873	Q4 1873	1873	*
Q1 1950	Q1 1950	Q1 1950	1950	*
27.10.2012	10.2012	Q4 2012	2012	*
04.06.1954	06.1954	Q2 1954	1954	*
15.03.1897	03.1897	Q1 1897	1897	*
30.10.1898	10.1898	Q4 1898	1898	*
05.1983	05.1983	Q2 1983	1983	*
27.09.1993	09.1993	Q3 1993	1993	*
23.06.1920	06.1920	Q2 1920	1920	*
19.08.1850	08.1850	Q3 1850	1850	*
05.07.1940	07.1940	Q3 1940	1940	*
01.08.1970	08.1970	Q3 1970	1970	*
12.03.2016	03.2016	Q1 2016	2016	*
17.03.1865	03.1865	Q1 1865	1865	*
04.03.1851	03.1851	Q1 1851	1851	*
26.08.1943	08.1943	Q3 1943	1943	*
17.10.2005	10.2005	Q4 2005	2005	*
21.01.1977	01.1977	Q1 1977	1977	*
06.11.1891	11.1891	Q4 1891	1891	*
30.05.1906	05.1906	Q2 1906	1906	*
07.03.1956	03.1956	Q1 1956	1956	*
08.01.1929	01.1929	Q1 1929	1929	*
19.07.1868	07.1868	Q3 1868	1868	*
18.12.1890	12.1890	Q4 1890	1890	*
07.02.1936	02.1936	Q1 1936	1936	*
12.01.1979	01.1979	Q1 1979	1979	*
29.06.1990	06.1990	Q2 1990	1990	*
25.05.1999	05.1999	Q2 1999	1999	*
02.02.1919	02.1919	Q1 1919	1919	*
24.08.1876	08.1876	Q3 1876	1876	*
08.07.1920	07.1920	Q3 1920	1920	*
17.10.1927	10.1927	Q4 1927	1927	*
10.11.1918	11.1918	Q4 1918	1918	*
09.05.1913	05.1913	Q2 1913	1913	*
16.12.1971	12.1971	Q4 1971	1971	*
26.08.1917	08.1917	Q3 1917	1917	*
03.09.1903	09.1903	Q3 1903	1903	*
17.09.1897	09.1897	Q3 1897	1897	*
25.08.1899	08.1899	Q3 1899	1899	*
22.12.1943	12.1943	Q4 1943	1943	*
31.10.1947	10.1947	Q4 1947	1947	*
01.12.1960	12.1960	Q4 1960	1960	*
01.06.1871	06.1871	Q2 1871	1871	*
21.11.1980	11.1980	Q4 1980	1980	*
28.07.1944	07.1944	Q3 1944	1944	*
12.05.1900	05.1900	Q2 1900	1900	*
11.1922	11.1922	Q4 1922	1922	*
10.10.1910	10.1910	Q4 1910	1910	*
06.06.2009	06.2009	Q2 2009	2009	*
12.08.2011	08.2011	Q3 2011	2011	*
08.10.1908	10.1908	Q4 1908	1908	*
30.06.1971	06.1971	Q2 1971	1971	*
19.05.1970	05.1970	Q2 1970	1970	*
11.02.1995	02.1995	Q1 1995	1995	*
09.12.1920	12.1920	Q4 1920	1920	*
27.11.1856	11.1856	Q4 1856	1856	*
20.01.1997	01.1997	Q1 1997	1997	*
19.03.1920	03.1920	Q1 1920	1920	*
10.06.1887	06.1887	Q2 1887	1887	*
04.1857	04.1857	Q2 1857	1857	*
14.04.1928	04.1928	Q2 1928	1928	*
14.12.1951	12.1951	Q4 1951	1951	*
22.04.2016	04.2016	Q2 2016	2016	*
09.10.1951	10.1951	Q4 1951	1951	*
07.12.1857	12.1857	Q4 1857	1857	*
18.03.1856	03.1856	Q1 1856	1856	*
12.11.1915	11.1915	Q4 1915	1915	*
06.09.1981	09.1981	Q3 1981	1981	*
21.06.1991	06.1991	Q2 1991	1991	*
04.12.1940	12.1940	Q4 1940	1940	*
03.08.2011	08.2011	Q3 2011	2011	*
11.11.1868	11.1868	Q4 1868	1868	*
27.05.1890	05.1890	Q2 1890	1890	*
02.10.1956	10.1956	Q4 1956	1956	*
27.12.1857	12.1857	Q4 1857	1857	*
20.11.2006	11.2006	Q4 2006	2006	*
18.03.1851	03.1851	Q1 1851	1851	*
23.05.1947	05.1947	Q2 1947	1947	*
24.02.1944	02.1944	Q1 1944	1944	*
06.11.2009	11.2009	Q4 2009	2009	*
06.04.1977	04.1977	Q2 1977	1977	*
09.12.2011	12.2011	Q4 2011	2011	*
23.06.1889	06.1889	Q2 1889	1889	*
07.04.1860	04.1860	Q2 1860	1860	*
07.06.1854	06.1854	Q2 1854	1854	*
27.03.1852	03.1852	Q1 1852	1852	*
09.02.1926	02.1926	Q1 1926	1926	*
06.04.1894	04.1894	Q2 1894	1894	*
19.01.1965	01.1965	Q1 1965	1965	*
09.04.1872	04.1872	Q2 1872	1872	*
03.11.1896	11.1896	Q4 1896	1896	*
14.02.1909	02.1909	Q1 1909	1909	*
06.10.1899	10.1899	Q4 1899	1899	*
08.03.1879	03.1879	Q1 1879	1879	*
29.01.1989	01.1989	Q1 1989	1989	*
05.10.1912	10.1912	Q4 1912	1912	*
12.10.1878	10.1878	Q4 1878	1878	*
26.11.1920	11.1920	Q4 1920	1920	*
11.02.1888	02.1888	Q1 1888	1888	*
22.01.1922	01.1922	Q1 1922	1922	*
06.02.1851	02.1851	Q1 1851	1851	*
06.09.1944	09.1944	Q3 1944	1944	*
23.10.1983	10.1983	Q4 1983	1983	*
11.01.2007	01.2007	Q1 2007	2007	*
26.03.2010	03.2010	Q1 2010	2010	*
07.02.1862	02.1862	Q1 1862	1862	*
08.01.1863	01.1863	Q1 1863	1863	*
02.06.2010	06.2010	Q2 2010	2010	*
28.10.1873	10.1873	Q4 1873	1873	*
08.12.2005	12.2005	Q4 2005	2005	*
06.11.1944	11.1944	Q4 1944	1944	*
21.11.1870	11.1870	Q4 1870	1870	*
23.05.1915	05.1915	Q2 1915	1915	*
12.10.1981	10.1981	Q4 1981	1981	*
25.12.1865	12.1865	Q4 1865	1865	*
18.11.2010	11.2010	Q4 2010	2010	*
06.07.2020	07.2020	Q3 2020	2020	*
30.09.1924	09.1924	Q3 1924	1924	*
20.10.1944	10.1944	Q4 1944	1944	*
20.11.1998	11.1998	Q4 1998	1998	*
14.05.1890	05.1890	Q2 1890	1890	*
16.08.1916	08.1916	Q3 1916	1916	*
12.1992	12.1992	Q4 1992	1992	*
06.05.1934	05.1934	Q2 1934	1934	*
18.10.1974	10.1974	Q4 1974	1974	*
29.05.1891	05.1891	Q2 1891	1891	*
28.04.1885	04.1885	Q2 1885	1885	*
30.10.1976	10.1976	Q4 1976	1976	*
02.07.1886	07.1886	Q3 1886	1886	*
07.06.1903	06.1903	Q2 1903	1903	*
04.1917	04.1917	Q2 1917	1917	*
01.09.1945	09.1945	Q3 1945	1945	*
24.10.1955	10.1955	Q4 1955	1955	*
31.10.1974	10.1974	Q4 1974	1974	*
11.10.1980	10.1980	Q4 1980	1980	*
18.03.1935	03.1935	Q1 1935	1935	*
17.11.1892	11.1892	Q4 1892	1892	*
15.11.1872	11.1872	Q4 1872	1872	*
24.12.1967	12.1967	Q4 1967	1967	*
16.06.2018	06.2018	Q2 2018	2018	*
10.03.1955	03.1955	Q1 1955	1955	*
11.02.1967	02.1967	Q1 1967	1967	*
07.1928	07.1928	Q3 1928	1928	*
26.12.1919	12.1919	Q4 1919	1919	*
10.08.1991	08.1991	Q3 1991	1991	*
25.07.1872	07.1872	Q3 1872	1872	*
08.03.2013	03.2013	Q1 2013	2013	*
30.07.1899	07.1899	Q3 1899	1899	*
06.06.2007	06.2007	Q2 2007	2007	*
04.03.1946	03.1946	Q1 1946	1946	*
21.02.1965	02.1965	Q1 1965	1965	*
19.05.1918	05.1918	Q2 1918	1918	*
01.1978	01.1978	Q1 1978	1978	*
13.06.1990	06.1990	Q2 1990	1990	*
06.01.1974	01.1974	Q1 1974	1974	*
03.01.1963	01.1963	Q1 1963	1963	*
08.08.1868	08.1868	Q3 1868	1868	*
04.04.1964	04.1964	Q2 1964	1964	*
16.02.1915	02.1915	Q1 1915	1915	*
18.05.1983	05.1983	Q2 1983	1983	*
11.08.2018	08.2018	Q3 2018	2018	*
28.10.1853	10.1853	Q4 1853	1853	*
28.09.1933	09.1933	Q3 1933	1933	*
08.02.1987	02.1987	Q1 1987	1987	*
02.12.1968	12.1968	Q4 1968	1968	*
30.03.2003	03.2003	Q1 2003	2003	*
06.03.1853	03.1853	Q1 1853	1853	*
31.08.1896	08.1896	Q3 1896	1896	*
05.06.1946	06.1946	Q2 1946	1946	*
05.1885	05.1885	Q2 1885	1885	*
21.07.2004	07.2004	Q3 2004	2004	*
21.08.1851	08.1851	Q3 1851	1851	*
26.03.2005	03.2005	Q1 2005	2005	*
20.02.1891	02.1891	Q1 1891	1891	*
10.07.2015	07.2015	Q3 2015	2015	*
30.09.1883	09.1883	Q3 1883	1883	*
